gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12m,tenure_group_12-24m,tenure_group_24-48m,tenure_group_48-60m,tenure_group_60m+,AvgMonthlySpend
Female,No,0,0,2,0,No phone service,Yes,Yes,No,No,No,Yes,1,42.6,72.4,1,False,False,False,False,False,True,False,True,False,False,False,False,24.133333333333336
Female,No,1,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.6,55.25,0,False,True,False,False,False,False,True,True,False,False,False,False,13.8125
Male,No,0,0,37,1,Yes,Yes,Yes,Yes,Yes,No,No,0,67.45,2443.3,0,False,False,True,False,False,True,False,False,False,True,False,False,64.29736842105264
Female,No,0,0,29,1,No,Yes,Yes,Yes,No,No,Yes,1,68.85,1970.5,1,False,False,False,False,False,False,False,False,False,True,False,False,65.68333333333334
Male,No,0,0,8,1,No,No,No,No,No,No,No,0,43.55,335.4,0,False,False,False,False,False,False,True,True,False,False,False,False,37.266666666666666
Female,No,0,0,63,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.85,7002.95,0,True,False,False,False,True,False,False,False,False,False,False,True,109.42109375
Female,No,1,1,7,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.65,158.95,0,False,True,False,False,False,False,True,True,False,False,False,False,19.86875
Female,No,0,0,3,1,No,No,Yes,No,No,Yes,Yes,0,95.4,293.15,0,True,False,False,False,False,True,False,True,False,False,False,False,73.2875
Male,No,1,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,21.0,1493.75,0,False,True,False,True,False,False,False,False,False,False,False,True,20.46232876712329
Female,No,0,0,19,1,No,No,No,No,No,No,Yes,1,56.2,1093.4,0,False,False,False,False,False,True,False,False,True,False,False,False,54.67
Female,No,1,0,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,18.4,1057.85,0,False,True,False,True,False,False,False,False,False,False,True,False,17.63083333333333
Male,No,1,1,2,1,No,No,No,Yes,Yes,No,Yes,0,90.0,190.05,1,True,False,False,False,True,False,False,True,False,False,False,False,63.35
Female,No,1,1,35,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.75,882.55,0,False,True,False,False,False,True,False,False,False,True,False,False,24.515277777777776
Male,No,0,0,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,300.4,0,False,True,False,False,True,False,False,False,True,False,False,False,20.026666666666664
Female,No,0,0,14,1,No,No,No,Yes,No,No,No,0,75.35,1025.95,1,True,False,False,False,False,True,False,False,True,False,False,False,68.39666666666668
Female,No,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,1436.95,0,False,True,False,True,True,False,False,False,False,False,False,True,20.527857142857144
Male,Yes,1,0,7,1,Yes,Yes,Yes,No,Yes,No,No,0,64.2,475.0,0,False,False,False,False,False,True,False,True,False,False,False,False,59.375
Male,No,1,1,69,1,No,Yes,Yes,Yes,Yes,Yes,No,1,75.75,5388.15,0,False,False,False,True,False,False,False,False,False,False,False,True,76.97357142857142
Female,No,1,1,72,1,Yes,No,Yes,No,Yes,Yes,Yes,1,78.95,5730.15,0,False,False,False,True,False,True,False,False,False,False,False,True,78.49520547945205
Male,No,0,0,8,1,Yes,No,Yes,No,No,Yes,Yes,0,100.85,819.55,1,True,False,False,False,False,True,False,True,False,False,False,False,91.0611111111111
Female,No,1,1,4,1,No,Yes,No,No,No,No,No,0,50.3,217.1,0,False,False,False,False,False,True,False,True,False,False,False,False,43.42
Male,No,1,1,63,1,No,No,Yes,Yes,No,No,No,1,80.3,4896.35,0,True,False,False,False,True,False,False,False,False,False,False,True,76.50546875
Male,No,0,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,1434.1,0,False,True,False,True,False,False,False,False,False,False,False,True,19.645205479452052
Female,No,0,0,46,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,21.1,937.1,0,False,True,False,True,False,True,False,False,False,True,False,False,19.938297872340424
Female,No,1,0,5,1,No,No,No,No,No,No,No,0,69.95,330.15,1,True,False,False,False,False,True,False,True,False,False,False,False,55.025
Male,No,1,0,30,1,No,No,No,Yes,No,No,No,1,50.0,1474.9,0,False,False,False,False,False,False,True,False,False,True,False,False,47.57741935483871
Male,No,0,0,63,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.75,6536.5,0,True,False,False,True,False,False,False,False,False,False,False,True,102.1328125
Female,No,0,0,60,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,1128.1,0,False,True,False,True,False,False,False,False,False,False,True,False,18.49344262295082
Female,No,1,0,63,1,Yes,No,Yes,Yes,No,Yes,Yes,1,107.5,6873.75,1,True,False,True,False,False,True,False,False,False,False,False,True,107.40234375
Male,No,1,1,25,1,No,No,No,No,Yes,Yes,No,0,85.9,2199.05,0,True,False,False,False,False,True,False,False,False,True,False,False,84.57884615384616
Male,No,0,0,1,1,No,No,No,No,No,No,No,1,45.85,45.85,1,False,False,False,False,False,False,True,True,False,False,False,False,22.925
Male,Yes,1,0,6,1,Yes,No,No,Yes,No,No,No,1,80.8,457.1,0,True,False,False,False,False,True,False,True,False,False,False,False,65.3
Male,No,0,0,22,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.25,566.5,0,False,True,False,True,False,False,True,False,True,False,False,False,24.630434782608695
Female,No,1,1,31,1,Yes,No,Yes,No,Yes,Yes,Yes,0,80.55,2471.6,0,False,False,False,True,False,False,False,False,False,True,False,False,77.2375
Female,No,1,1,39,1,No,No,No,Yes,Yes,No,No,1,81.5,3107.3,0,True,False,False,False,False,False,False,False,False,True,False,False,77.6825
Male,No,0,0,26,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.9,518.3,0,False,True,False,False,False,False,True,False,False,True,False,False,19.196296296296296
Female,No,1,0,53,1,No,Yes,Yes,Yes,No,Yes,Yes,1,106.1,5769.75,1,True,False,True,False,False,False,False,False,False,False,True,False,106.84722222222223
Female,No,0,0,1,1,No,No,Yes,No,Yes,Yes,No,0,91.7,91.7,1,True,False,False,False,False,True,False,True,False,False,False,False,45.85
Male,No,0,0,12,1,Yes,Yes,Yes,No,Yes,No,No,1,67.25,832.3,0,False,False,False,False,False,True,False,True,False,False,False,False,64.02307692307691
Female,No,0,0,16,1,Yes,No,Yes,Yes,No,No,Yes,1,95.6,1555.65,1,True,False,False,False,True,False,False,False,True,False,False,False,91.50882352941177
Female,No,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,45.3,0,False,True,False,False,False,False,True,True,False,False,False,False,15.1
Male,No,0,1,39,0,No phone service,Yes,No,No,Yes,Yes,No,0,45.05,1790.6,0,False,False,True,False,False,False,False,False,False,True,False,False,44.765
Male,No,0,0,1,1,Yes,No,No,No,No,No,No,1,74.95,74.95,1,True,False,False,False,False,True,False,True,False,False,False,False,37.475
Female,No,1,1,7,0,No phone service,Yes,No,No,Yes,No,No,0,34.65,246.6,0,False,False,False,False,False,False,True,True,False,False,False,False,30.825
Male,Yes,0,0,4,1,No,No,No,No,No,No,No,0,69.35,261.65,0,True,False,False,False,False,True,False,True,False,False,False,False,52.33
Male,Yes,0,0,10,1,Yes,No,No,No,No,Yes,Yes,1,95.35,898.35,1,True,False,False,False,False,True,False,True,False,False,False,False,81.66818181818182
Female,No,0,0,55,1,No,No,Yes,Yes,No,No,No,1,81.55,4509.5,0,True,False,False,False,False,True,False,False,False,False,True,False,80.52678571428571
Male,No,1,1,72,1,No,No,Yes,Yes,No,Yes,Yes,1,75.4,5480.25,0,False,False,False,True,False,False,False,False,False,False,False,True,75.07191780821918
Female,No,1,0,10,1,No,No,No,Yes,No,Yes,Yes,1,67.8,653.15,0,False,False,False,False,True,False,False,True,False,False,False,False,59.377272727272725
Male,Yes,0,0,11,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.4,1183.05,0,True,False,False,False,False,True,False,True,False,False,False,False,98.58749999999999
Female,No,1,1,15,1,No,No,No,No,No,No,No,0,46.3,639.45,0,False,False,False,False,False,True,False,False,True,False,False,False,39.965625
Female,No,1,1,23,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,478.75,0,False,True,False,True,False,False,False,False,True,False,False,False,19.947916666666668
Male,No,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,20.05,0,False,True,False,False,False,False,True,True,False,False,False,False,10.025
Female,Yes,0,0,3,1,No,No,No,No,No,No,No,0,45.0,127.1,1,False,False,False,False,False,True,False,True,False,False,False,False,31.775
Male,No,1,1,47,1,No,Yes,Yes,Yes,No,No,Yes,1,96.1,4391.45,0,True,False,True,False,False,True,False,False,False,True,False,False,91.48854166666666
Female,No,0,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,270.6,0,False,True,True,False,False,False,True,False,True,False,False,False,16.9125
Male,No,0,0,66,1,No,No,Yes,Yes,No,Yes,Yes,0,99.5,6710.5,1,True,False,False,False,False,True,False,False,False,False,False,True,100.15671641791045
Female,Yes,1,0,68,1,No,No,Yes,Yes,Yes,No,No,1,60.65,3975.9,0,False,False,True,False,False,False,False,False,False,False,False,True,57.62173913043478
Female,No,1,1,17,1,No,No,No,Yes,Yes,Yes,Yes,0,98.6,1704.95,1,True,False,True,False,False,False,False,False,True,False,False,False,94.71944444444445
Female,No,0,0,7,1,No,No,No,No,Yes,Yes,No,1,59.5,415.95,1,False,False,False,False,False,False,True,True,False,False,False,False,51.99375
Male,Yes,1,0,12,1,No,No,No,No,No,No,Yes,1,80.45,950.2,1,True,False,False,False,False,True,False,True,False,False,False,False,73.0923076923077
Female,Yes,1,0,21,1,Yes,No,Yes,Yes,No,No,Yes,0,71.7,1497.05,0,False,False,True,False,False,False,False,False,True,False,False,False,68.04772727272727
Male,No,0,0,21,0,No phone service,No,Yes,No,Yes,No,No,1,36.0,780.15,0,False,False,False,False,False,False,True,False,True,False,False,False,35.461363636363636
Female,No,1,1,56,1,Yes,Yes,No,No,No,Yes,No,0,65.2,3512.15,0,False,False,True,False,False,False,False,False,False,False,True,False,61.61666666666667
Female,No,1,1,6,1,Yes,No,No,No,No,No,No,1,48.95,273.25,0,False,False,False,False,True,False,False,True,False,False,False,False,39.035714285714285
Female,Yes,0,0,65,0,No phone service,No,Yes,Yes,No,Yes,Yes,1,53.5,3517.9,0,False,False,False,True,False,False,False,False,False,False,False,True,53.301515151515154
Male,No,1,0,42,1,Yes,Yes,No,No,Yes,Yes,Yes,0,80.45,3375.9,0,False,False,True,False,True,False,False,False,False,True,False,False,78.5093023255814
Female,No,1,1,68,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,109.05,7508.55,0,True,False,False,True,False,False,False,False,False,False,False,True,108.8195652173913
Male,No,1,1,48,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,26.3,1245.05,0,False,True,False,True,False,False,False,False,False,True,False,False,25.409183673469386
Female,Yes,0,0,50,1,Yes,No,Yes,No,Yes,Yes,Yes,1,106.8,5347.95,0,True,False,True,False,False,True,False,False,False,False,True,False,104.86176470588235
Female,Yes,0,0,7,1,No,No,Yes,Yes,No,Yes,No,1,64.95,493.65,0,False,False,False,False,False,True,False,True,False,False,False,False,61.70625
Female,No,1,1,63,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1263.85,0,False,True,False,True,False,True,False,False,False,False,False,True,19.74765625
Male,No,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,21.1,385.55,0,False,True,False,False,True,False,False,False,True,False,False,False,21.419444444444444
Female,No,1,1,42,1,No,No,No,No,No,Yes,No,1,77.95,3384.0,1,True,False,False,False,True,False,False,False,False,True,False,False,78.69767441860465
Male,No,1,1,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,18.85,84.2,0,False,True,False,False,False,False,True,True,False,False,False,False,16.84
Female,No,0,1,62,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,26.0,1638.7,0,False,True,False,True,False,False,False,False,False,False,False,True,26.011111111111113
Male,Yes,0,0,2,1,No,No,Yes,No,No,No,No,1,74.7,165.4,1,True,False,False,False,False,True,False,True,False,False,False,False,55.13333333333333
Female,No,1,0,2,1,No,No,No,No,No,No,No,1,70.35,120.25,0,True,False,False,False,False,True,False,True,False,False,False,False,40.083333333333336
Male,No,1,0,48,1,Yes,Yes,Yes,Yes,No,Yes,No,1,96.9,4473.45,0,True,False,False,True,False,False,False,False,False,True,False,False,91.29489795918367
Male,No,1,0,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,520.55,0,False,True,False,True,False,False,False,False,False,True,False,False,18.59107142857143
Female,No,1,1,70,1,No,No,Yes,Yes,Yes,Yes,Yes,1,80.4,5717.85,0,False,False,False,True,False,False,False,False,False,False,False,True,80.5330985915493
Male,Yes,0,0,1,1,Yes,No,No,Yes,No,Yes,No,1,88.8,88.8,1,True,False,False,False,False,True,False,True,False,False,False,False,44.4
Male,No,1,0,46,1,Yes,No,Yes,Yes,No,Yes,No,1,94.65,4312.5,0,True,False,True,False,False,True,False,False,False,True,False,False,91.75531914893617
Male,No,0,0,30,1,No,No,No,No,No,Yes,Yes,1,90.25,2755.35,1,True,False,False,False,False,True,False,False,False,True,False,False,88.88225806451612
Female,No,0,0,15,1,Yes,Yes,No,No,No,No,Yes,1,64.65,994.55,1,False,False,False,False,False,False,False,False,True,False,False,False,62.159375
Male,No,1,1,69,1,Yes,No,Yes,Yes,No,Yes,No,0,95.75,6511.25,0,True,False,True,False,True,False,False,False,False,False,False,True,93.01785714285714
Male,No,0,0,65,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.55,1218.65,0,False,True,False,True,True,False,False,False,False,False,False,True,18.46439393939394
Male,Yes,1,1,72,1,No,Yes,No,Yes,Yes,Yes,Yes,1,104.1,7447.7,0,True,False,False,True,True,False,False,False,False,False,False,True,102.02328767123288
Male,Yes,1,0,13,1,No,No,Yes,No,Yes,No,Yes,1,89.05,1169.35,1,True,False,False,False,False,False,False,False,True,False,False,False,83.52499999999999
Male,No,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.1,279.5,0,False,True,True,False,False,False,True,False,True,False,False,False,15.527777777777779
Male,No,1,0,51,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,111.55,5720.35,0,True,False,True,False,False,True,False,False,False,False,True,False,110.00673076923077
Male,No,1,1,51,1,No,Yes,Yes,No,Yes,No,No,0,60.5,3121.45,0,False,False,False,True,True,False,False,False,False,False,True,False,60.027884615384615
Female,No,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,90.95,6468.6,0,False,False,False,True,False,False,False,False,False,False,False,True,88.6109589041096
Male,No,1,1,67,1,Yes,No,Yes,Yes,No,No,No,0,87.4,5918.8,1,True,False,True,False,False,True,False,False,False,False,False,True,87.04117647058824
Male,No,0,0,34,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,675.6,0,False,True,False,False,False,False,True,False,False,True,False,False,19.302857142857142
Male,No,1,0,67,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,50.95,3521.7,0,False,False,False,True,False,False,False,False,False,False,False,True,51.78970588235294
Female,No,1,0,49,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.05,923.1,0,False,True,True,False,False,False,False,False,False,False,True,False,18.462
Male,No,1,1,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.4,1110.35,0,False,True,False,True,False,False,True,False,False,False,True,False,20.562037037037037
